log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,Cd_I,1,1.1565661935373703,0.0402611549035238,-0.0024508037832482,1.1523812726857388,0.0269354619513854,-0.0021298735604102,1.1619902473191548,0.1741682619828584,-0.0191400968620314,1.1237781251070114,-0.0135792226641589,-0.0101152470431593,1.1249540333977828,0.0626045232915665,-0.0055434027061718,1.1439339744094117,0.058078035893035,-0.0078758847910042,0.058078035893035
Y,Cd_O,1,1.1565661935369898,0.040261154938874,-0.0024508037843231,1.152381272684917,0.0269354619898918,-0.0021298735614008,1.1619902473197892,0.1741682619929455,-0.0191400968636401,1.1237781251040715,-0.0135792226149716,-0.0101152470417422,1.124954033397746,0.0626045233464549,-0.0055434027096279,1.1439339744087027,0.0580780359306389,-0.0078758847921468,0.0580780359306389
Y,Type_PrimaryCare,1,1.1541329347063332,0.0339463032436322,0.0034637931156347,1.1500231053642092,0.0188515074818735,0.0027236844259015,1.156285933067979,0.1662976281748195,-0.0099762111349352,1.11272998859672,-0.0207667702326776,0.0020113954746503,1.11794292631758,0.0560085834048021,0.0003018617953387,1.1382229776105643,0.0508674504144899,-0.0002950952646819,0.0508674504144899
Y,Type_LabPathology,1,1.1613565564499797,0.037883512862595,0.0008498252519557,1.1561281403104928,0.0243625261932613,0.0012320046605445,1.1619308063508351,0.1718818232071415,-0.0118059115848576,1.1173604379560946,-0.0149539522262367,0.0012490649115901,1.122412266691313,0.0619664884510863,-0.000558247680334,1.1438376415517433,0.0562280796975695,-0.0018066528882202,0.0562280796975695
Y,Type_Anesthesia,1,1.1559380452306736,0.0386864219825758,0.0058992136210836,1.1506915760812009,0.0253744392831762,0.0063671737843735,1.1538295019718865,0.1729421039170346,-0.0059640037328203,1.106248434022814,-0.014056959199704,0.0123671261635024,1.1108590850564832,0.0630708150509037,0.0101313196212994,1.1355133284726115,0.0572033642067972,0.0057601658914877,0.0572033642067972
Y,Type_OBGYN,1,1.1452277969828812,0.0418135844934302,0.020462824342626,1.140794752787035,0.0289792255135804,0.019938245533292,1.148327149284697,0.1777754870859046,0.0046371747166987,1.102651704786901,-0.0089135011076846,0.0191986100267372,1.109259939937966,0.068620868936563,0.0155394082247543,1.129252268755896,0.0616551329843587,0.0159552525688216,0.0616551329843587
Y,Type_SurgeryOther,1,1.136682432665348,0.033357553438455,0.025710557873114,1.1311998866064334,0.019260532252754,0.0269544404880058,1.138902640799303,0.1665037999951805,0.0128243688426165,1.096700482559102,-0.0208753492164156,0.0246219735458169,1.1012514826262825,0.0554889936166101,0.0240776775251778,1.120947385051294,0.0507471060173168,0.0228378036549462,0.0507471060173168
Y,Type_CardioVascularSurgery,1,1.158309163883314,0.0379432496804259,0.0046314594843113,1.1532193895740046,0.0244323015885009,0.0049768647162503,1.1591844536217144,0.1720127585259575,-0.0084678528090613,1.114936947539491,-0.0148974131861435,0.0041370136316937,1.1200587289444786,0.0619320368037499,0.0022127058533544,1.1411417367126009,0.0562845866824981,0.0014980381753096,0.0562845866824981
Y,Type_APP,1,1.1144527527210053,0.0025177772333563,0.0760674297781214,1.108307053984786,-0.0170307436616206,0.0795455164152771,1.1066733837830751,0.1257484811750314,0.0742691825614697,1.068988534220176,-0.0641477141407614,0.0818946798121876,1.0752525400227555,0.0105687884965153,0.0748558355326051,1.0947348529463596,0.0115313178205041,0.0773265288199322,0.0115313178205041
Y,Type_Cardiology,1,1.143737286436589,0.0375251106402276,0.0225383025774343,1.138819283560966,0.0237350309773942,0.022882793442137,1.145118844591858,0.1714425451759457,0.0083639172847914,1.1020234136129337,-0.0155240587863508,0.0212085857887308,1.1072481254430655,0.0608830225500837,0.0188107811727655,1.1273893907290824,0.0556123301114601,0.0187608760531718,0.0556123301114601
Y,Type_MedicalSpecialtyOther,1,1.1380255431752202,0.0359157375435715,0.0318109467807076,1.1328844129294118,0.0220694294480112,0.0325402093051354,1.140540350599749,0.1700751415291992,0.0184681454317685,1.0982356994257982,-0.0166979541232254,0.0299162304287738,1.1046770682982767,0.0594559988632189,0.0257984756557024,1.1228726148856911,0.054163670652155,0.0277068015204176,0.054163670652155
Y,Type_RehabTherapy,1,1.1596801386535982,0.0376007248454869,0.0029757446255078,1.1558577220951298,0.0237998760320094,0.0018373241261275,1.1598034758623812,0.1715182279135953,-0.0100224065488851,1.1161030701955943,-0.015394389379793,0.0027467641582896,1.1221545374481108,0.060582814020582,-0.0001180770511339,1.142719788850963,0.0556214506863761,-0.0005161301380188,0.0556214506863761
Y,Type_FacilitySupplierProgram,1,1.1555120996213502,0.0403879998187255,-0.0018953468835265,1.1516553970566576,0.0274538979046667,-0.0021103279849614,1.1621313824053536,0.1747119298718088,-0.0201628867129413,1.1254431516043433,-0.0128362328565417,-0.0122437392084002,1.1261721023152,0.063242630136874,-0.0076334989827657,1.1441828266005811,0.0585920449751066,-0.008809159954519,0.0585920449751066
